pitch_type,pitch_name,game_date,release_speed,player_name,batter,pitcher,events,description,zone,stand,p_throws,balls,strikes,game_year,umpire,game_pk,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,arm_angle
FF,4-Seam Fastball,2026-05-30,99.7,"Ohtani, Shohei",660271,689147,,swinging_strike,1.0,L,R,2,1,2026,,823945,1,3,4.0,36.6
KC,Knuckle Curve,2026-05-30,89.0,"Ohtani, Shohei",660271,661395,,swinging_strike,14.0,L,R,0,0,2026,,823945,1,4,4.0,42.5
FF,4-Seam Fastball,2026-05-30,98.8,"Ohtani, Shohei",660271,689147,,ball,12.0,L,R,1,1,2026,,823945,1,3,4.0,39.2
ST,Sweeper,2026-05-30,88.3,"Ohtani, Shohei",660271,666200,strikeout,swinging_strike,13.0,L,L,0,2,2026,,823945,1,0,5.0,28.3
ST,Sweeper,2026-05-30,87.6,"Ohtani, Shohei",660271,689147,,called_strike,5.0,L,R,1,0,2026,,823945,1,3,4.0,30.2
ST,Sweeper,2026-05-30,87.5,"Ohtani, Shohei",660271,666200,,foul,5.0,L,L,0,1,2026,,823945,1,0,5.0,31.1
FF,4-Seam Fastball,2026-05-30,98.5,"Ohtani, Shohei",660271,689147,,ball,11.0,L,R,0,0,2026,,823945,1,3,4.0,37.6
SI,Sinker,2026-05-30,97.2,"Ohtani, Shohei",660271,666200,,called_strike,9.0,L,L,0,0,2026,,823945,1,0,5.0,33.6
CU,Curveball,2026-05-29,80.2,"Ohtani, Shohei",660271,554430,single,hit_into_play,4.0,L,R,3,2,2026,,823946,3,2,6.0,22.2
FF,4-Seam Fastball,2026-05-29,95.9,"Ohtani, Shohei",660271,554430,,foul,2.0,L,R,3,2,2026,,823946,3,2,6.0,20.7
FF,4-Seam Fastball,2026-05-29,95.2,"Ohtani, Shohei",660271,554430,,foul,3.0,L,R,3,2,2026,,823946,3,2,6.0,19.0
CU,Curveball,2026-05-29,80.4,"Ohtani, Shohei",660271,554430,,called_strike,7.0,L,R,3,1,2026,,823946,3,2,6.0,24.3
FC,Cutter,2026-05-29,91.6,"Ohtani, Shohei",660271,554430,,ball,12.0,L,R,2,1,2026,,823946,3,2,6.0,18.3
FF,4-Seam Fastball,2026-05-29,95.7,"Ohtani, Shohei",660271,554430,,ball,12.0,L,R,1,1,2026,,823946,3,2,6.0,19.7
FF,4-Seam Fastball,2026-05-29,95.4,"Ohtani, Shohei",660271,554430,,ball,12.0,L,R,0,1,2026,,823946,3,2,6.0,20.9
CU,Curveball,2026-05-29,80.3,"Ohtani, Shohei",660271,554430,,swinging_strike,13.0,L,R,0,0,2026,,823946,3,2,6.0,22.3
FS,Split-Finger,2026-05-29,87.8,"Ohtani, Shohei",660271,554430,home_run,hit_into_play,8.0,L,R,1,0,2026,,823946,2,1,6.0,23.9
CU,Curveball,2026-05-29,80.7,"Ohtani, Shohei",660271,554430,,ball,13.0,L,R,0,0,2026,,823946,2,1,6.0,23.3
SI,Sinker,2026-05-29,95.3,"Ohtani, Shohei",660271,641835,single,hit_into_play,14.0,L,L,0,0,2026,,823946,1,3,5.0,40.7
CU,Curveball,2026-05-29,81.3,"Ohtani, Shohei",660271,554430,strikeout,swinging_strike,13.0,L,R,1,2,2026,,823946,1,0,6.0,24.5
CU,Curveball,2026-05-29,80.6,"Ohtani, Shohei",660271,554430,,ball,14.0,L,R,0,2,2026,,823946,1,0,6.0,24.4
FF,4-Seam Fastball,2026-05-29,96.2,"Ohtani, Shohei",660271,554430,,foul,12.0,L,R,0,2,2026,,823946,1,0,6.0,19.3
FF,4-Seam Fastball,2026-05-29,95.8,"Ohtani, Shohei",660271,554430,,foul_tip,3.0,L,R,0,1,2026,,823946,1,0,6.0,25.7
FF,4-Seam Fastball,2026-05-29,96.2,"Ohtani, Shohei",660271,554430,,foul,4.0,L,R,0,0,2026,,823946,1,0,6.0,22.9
FC,Cutter,2026-05-27,91.9,"Ohtani, Shohei",660271,608372,field_out,hit_into_play,14.0,L,R,3,2,2026,,823947,3,2,5.0,36.1
FF,4-Seam Fastball,2026-05-27,93.7,"Ohtani, Shohei",660271,608372,,ball,14.0,L,R,2,2,2026,,823947,3,2,5.0,41.1
FS,Split-Finger,2026-05-27,87.8,"Ohtani, Shohei",660271,608372,,foul,4.0,L,R,2,2,2026,,823947,3,2,5.0,43.8
FS,Split-Finger,2026-05-27,87.0,"Ohtani, Shohei",660271,608372,,ball,14.0,L,R,1,2,2026,,823947,3,2,5.0,42.4
FF,4-Seam Fastball,2026-05-27,93.3,"Ohtani, Shohei",660271,608372,,ball,7.0,L,R,0,2,2026,,823947,3,2,5.0,40.7
FC,Cutter,2026-05-27,90.8,"Ohtani, Shohei",660271,608372,,swinging_strike,11.0,L,R,0,1,2026,,823947,3,2,5.0,34.9
FS,Split-Finger,2026-05-27,87.2,"Ohtani, Shohei",660271,608372,,foul,11.0,L,R,0,0,2026,,823947,3,2,5.0,40.9
FF,4-Seam Fastball,2026-05-27,93.0,"Ohtani, Shohei",660271,608372,strikeout,called_strike,8.0,L,R,1,2,2026,,823947,2,1,5.0,41.4
FF,4-Seam Fastball,2026-05-27,92.4,"Ohtani, Shohei",660271,608372,,ball,11.0,L,R,0,2,2026,,823947,2,1,5.0,39.8
FC,Cutter,2026-05-27,89.3,"Ohtani, Shohei",660271,608372,,called_strike,3.0,L,R,0,1,2026,,823947,2,1,5.0,39.0
ST,Sweeper,2026-05-27,84.1,"Ohtani, Shohei",660271,608372,,called_strike,9.0,L,R,0,0,2026,,823947,2,1,5.0,38.2
FC,Cutter,2026-05-27,94.3,"Ohtani, Shohei",660271,622608,field_out,hit_into_play,4.0,L,R,0,0,2026,,823947,1,3,5.0,37.0
FF,4-Seam Fastball,2026-05-27,93.7,"Ohtani, Shohei",660271,608372,home_run,hit_into_play,1.0,L,R,1,1,2026,,823947,1,0,5.0,40.6
FF,4-Seam Fastball,2026-05-27,92.9,"Ohtani, Shohei",660271,608372,,ball,11.0,L,R,0,1,2026,,823947,1,0,5.0,40.1
FS,Split-Finger,2026-05-27,86.1,"Ohtani, Shohei",660271,608372,,called_strike,8.0,L,R,0,0,2026,,823947,1,0,5.0,43.4
CH,Changeup,2026-05-26,85.2,"Ohtani, Shohei",660271,607536,hit_by_pitch,hit_by_pitch,12.0,L,L,1,2,2026,,823949,3,2,6.0,38.7
CH,Changeup,2026-05-26,85.6,"Ohtani, Shohei",660271,607536,,foul,5.0,L,L,1,1,2026,,823949,3,2,6.0,35.9
FC,Cutter,2026-05-26,86.9,"Ohtani, Shohei",660271,607536,,foul,5.0,L,L,1,0,2026,,823949,3,2,6.0,30.2
KC,Knuckle Curve,2026-05-26,81.4,"Ohtani, Shohei",660271,607536,,ball,13.0,L,L,0,0,2026,,823949,3,2,6.0,33.1
KC,Knuckle Curve,2026-05-26,81.9,"Ohtani, Shohei",660271,607536,field_out,hit_into_play,8.0,L,L,1,2,2026,,823949,2,1,6.0,35.3
ST,Sweeper,2026-05-26,82.5,"Ohtani, Shohei",660271,607536,,foul,3.0,L,L,1,2,2026,,823949,2,1,6.0,29.4
CH,Changeup,2026-05-26,85.0,"Ohtani, Shohei",660271,607536,,ball,14.0,L,L,0,2,2026,,823949,2,1,6.0,40.0
ST,Sweeper,2026-05-26,81.8,"Ohtani, Shohei",660271,607536,,swinging_strike,3.0,L,L,0,1,2026,,823949,2,1,6.0,28.8
FC,Cutter,2026-05-26,86.1,"Ohtani, Shohei",660271,607536,,called_strike,4.0,L,L,0,0,2026,,823949,2,1,6.0,30.9
KC,Knuckle Curve,2026-05-26,81.0,"Ohtani, Shohei",660271,607536,field_out,hit_into_play,8.0,L,L,1,0,2026,,823949,1,0,6.0,36.2
FF,4-Seam Fastball,2026-05-26,89.9,"Ohtani, Shohei",660271,607536,,ball,13.0,L,L,0,0,2026,,823949,1,0,6.0,35.6
FF,4-Seam Fastball,2026-05-25,93.6,"Ohtani, Shohei",660271,685299,field_out,hit_into_play,11.0,L,R,2,2,2026,,823948,3,2,6.0,44.6
SL,Slider,2026-05-25,85.9,"Ohtani, Shohei",660271,685299,,called_strike,4.0,L,R,2,1,2026,,823948,3,2,6.0,39.5
FF,4-Seam Fastball,2026-05-25,92.6,"Ohtani, Shohei",660271,685299,,ball,11.0,L,R,1,1,2026,,823948,3,2,6.0,43.6
CU,Curveball,2026-05-25,79.4,"Ohtani, Shohei",660271,685299,,ball,7.0,L,R,0,1,2026,,823948,3,2,6.0,43.1
FF,4-Seam Fastball,2026-05-25,90.9,"Ohtani, Shohei",660271,685299,,swinging_strike,4.0,L,R,0,0,2026,,823948,3,2,6.0,44.8
FF,4-Seam Fastball,2026-05-25,93.1,"Ohtani, Shohei",660271,685299,walk,ball,11.0,L,R,3,0,2026,,823948,2,1,6.0,43.8
CU,Curveball,2026-05-25,80.9,"Ohtani, Shohei",660271,685299,,ball,11.0,L,R,2,0,2026,,823948,2,1,6.0,44.5
FF,4-Seam Fastball,2026-05-25,92.8,"Ohtani, Shohei",660271,685299,,ball,11.0,L,R,1,0,2026,,823948,2,1,6.0,42.0
CU,Curveball,2026-05-25,79.9,"Ohtani, Shohei",660271,685299,,ball,14.0,L,R,0,0,2026,,823948,2,1,6.0,45.4
CU,Curveball,2026-05-25,77.5,"Ohtani, Shohei",660271,657514,force_out,hit_into_play,8.0,L,L,0,0,2026,,823948,1,3,1.0,9.3
SL,Slider,2026-05-25,86.2,"Ohtani, Shohei",660271,685299,double,hit_into_play,6.0,L,R,0,0,2026,,823948,1,0,6.0,41.9
CH,Changeup,2026-05-24,91.6,"Ohtani, Shohei",660271,687075,field_out,hit_into_play,9.0,L,R,1,2,2026,,823786,3,2,6.0,27.1
FC,Cutter,2026-05-24,91.3,"Ohtani, Shohei",660271,687075,,foul,7.0,L,R,1,1,2026,,823786,3,2,6.0,32.0
FF,4-Seam Fastball,2026-05-24,97.4,"Ohtani, Shohei",660271,687075,,ball,14.0,L,R,0,1,2026,,823786,3,2,6.0,31.3
FC,Cutter,2026-05-24,91.1,"Ohtani, Shohei",660271,687075,,foul,3.0,L,R,0,0,2026,,823786,3,2,6.0,34.8
CU,Curveball,2026-05-24,85.0,"Ohtani, Shohei",660271,687075,field_out,hit_into_play,13.0,L,R,2,2,2026,,823786,2,1,6.0,33.2
SI,Sinker,2026-05-24,97.7,"Ohtani, Shohei",660271,687075,,foul,13.0,L,R,2,1,2026,,823786,2,1,6.0,32.0
CU,Curveball,2026-05-24,83.6,"Ohtani, Shohei",660271,687075,,ball,13.0,L,R,1,1,2026,,823786,2,1,6.0,40.0
CU,Curveball,2026-05-24,85.6,"Ohtani, Shohei",660271,687075,,ball,13.0,L,R,0,1,2026,,823786,2,1,6.0,41.4
FC,Cutter,2026-05-24,93.2,"Ohtani, Shohei",660271,687075,,foul,2.0,L,R,0,0,2026,,823786,2,1,6.0,30.9
SL,Slider,2026-05-24,87.7,"Ohtani, Shohei",660271,675660,field_out,hit_into_play,4.0,L,L,0,0,2026,,823786,1,3,2.0,40.2
CU,Curveball,2026-05-24,78.0,"Ohtani, Shohei",660271,692230,walk,blocked_ball,13.0,L,R,3,2,2026,,823786,1,4,32.0,42.7
FF,4-Seam Fastball,2026-05-24,95.0,"Ohtani, Shohei",660271,692230,,ball,11.0,L,R,2,2,2026,,823786,1,4,32.0,34.5
FF,4-Seam Fastball,2026-05-24,95.8,"Ohtani, Shohei",660271,692230,,foul,12.0,L,R,2,2,2026,,823786,1,4,32.0,34.9
CH,Changeup,2026-05-24,87.8,"Ohtani, Shohei",660271,692230,,swinging_strike,13.0,L,R,2,1,2026,,823786,1,4,32.0,32.2
CH,Changeup,2026-05-24,89.4,"Ohtani, Shohei",660271,692230,,ball,14.0,L,R,1,1,2026,,823786,1,4,32.0,31.5
FF,4-Seam Fastball,2026-05-24,94.5,"Ohtani, Shohei",660271,692230,,ball,12.0,L,R,0,1,2026,,823786,1,4,32.0,32.7
CH,Changeup,2026-05-24,88.9,"Ohtani, Shohei",660271,692230,,swinging_strike,13.0,L,R,0,0,2026,,823786,1,4,32.0,31.7
FC,Cutter,2026-05-24,93.1,"Ohtani, Shohei",660271,687075,walk,ball,14.0,L,R,3,0,2026,,823786,1,0,6.0,35.1
FF,4-Seam Fastball,2026-05-24,96.0,"Ohtani, Shohei",660271,687075,,ball,13.0,L,R,2,0,2026,,823786,1,0,6.0,35.9
FF,4-Seam Fastball,2026-05-24,95.2,"Ohtani, Shohei",660271,687075,,ball,11.0,L,R,1,0,2026,,823786,1,0,6.0,35.9
FF,4-Seam Fastball,2026-05-24,95.7,"Ohtani, Shohei",660271,687075,,ball,13.0,L,R,0,0,2026,,823786,1,0,6.0,32.8
FC,Cutter,2026-05-23,88.0,"Ohtani, Shohei",660271,688107,strikeout,swinging_strike,2.0,L,L,3,2,2026,,823787,3,2,6.0,25.8
FC,Cutter,2026-05-23,87.8,"Ohtani, Shohei",660271,688107,,swinging_strike,13.0,L,L,3,1,2026,,823787,3,2,6.0,26.9
FC,Cutter,2026-05-23,87.9,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,2,1,2026,,823787,3,2,6.0,29.4
SI,Sinker,2026-05-23,92.1,"Ohtani, Shohei",660271,688107,,ball,14.0,L,L,1,1,2026,,823787,3,2,6.0,26.1
FF,4-Seam Fastball,2026-05-23,92.7,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,0,1,2026,,823787,3,2,6.0,30.4
SI,Sinker,2026-05-23,91.8,"Ohtani, Shohei",660271,688107,,called_strike,4.0,L,L,0,0,2026,,823787,3,2,6.0,22.1
SI,Sinker,2026-05-23,91.5,"Ohtani, Shohei",660271,663765,single,hit_into_play,14.0,L,R,2,2,2026,,823787,2,5,6.0,25.4
FS,Split-Finger,2026-05-23,86.2,"Ohtani, Shohei",660271,663765,,blocked_ball,13.0,L,R,1,2,2026,,823787,2,5,6.0,29.7
FS,Split-Finger,2026-05-23,85.8,"Ohtani, Shohei",660271,663765,,foul,13.0,L,R,1,2,2026,,823787,2,5,6.0,30.0
FC,Cutter,2026-05-23,88.5,"Ohtani, Shohei",660271,663765,,foul,3.0,L,R,1,1,2026,,823787,2,5,6.0,24.2
FC,Cutter,2026-05-23,89.1,"Ohtani, Shohei",660271,663765,,foul,1.0,L,R,1,0,2026,,823787,2,5,6.0,27.3
ST,Sweeper,2026-05-23,80.3,"Ohtani, Shohei",660271,663765,,ball,11.0,L,R,0,0,2026,,823787,2,5,6.0,22.7
ST,Sweeper,2026-05-23,77.7,"Ohtani, Shohei",660271,688107,field_out,hit_into_play,5.0,L,L,0,1,2026,,823787,2,1,6.0,26.4
ST,Sweeper,2026-05-23,79.8,"Ohtani, Shohei",660271,688107,,called_strike,2.0,L,L,0,0,2026,,823787,2,1,6.0,26.4
FC,Cutter,2026-05-23,90.1,"Ohtani, Shohei",660271,663765,walk,ball,11.0,L,R,3,0,2026,,823787,1,4,6.0,27.1
FC,Cutter,2026-05-23,90.2,"Ohtani, Shohei",660271,663765,,ball,13.0,L,R,2,0,2026,,823787,1,4,6.0,23.5
FS,Split-Finger,2026-05-23,87.2,"Ohtani, Shohei",660271,663765,,ball,13.0,L,R,1,0,2026,,823787,1,4,6.0,25.1
FC,Cutter,2026-05-23,90.9,"Ohtani, Shohei",660271,663765,,ball,11.0,L,R,0,0,2026,,823787,1,4,6.0,28.4
ST,Sweeper,2026-05-23,79.6,"Ohtani, Shohei",660271,688107,strikeout,called_strike,9.0,L,L,3,2,2026,,823787,1,0,6.0,22.3
SL,Slider,2026-05-23,87.6,"Ohtani, Shohei",660271,669084,single,hit_into_play,5.0,L,L,0,1,2026,,823787,1,3,3.0,43.3
SI,Sinker,2026-05-23,97.6,"Ohtani, Shohei",660271,669084,,foul_tip,2.0,L,L,0,0,2026,,823787,1,3,3.0,44.7
FF,4-Seam Fastball,2026-05-23,92.9,"Ohtani, Shohei",660271,688107,,ball,12.0,L,L,2,2,2026,,823787,1,0,6.0,23.8
SI,Sinker,2026-05-23,91.4,"Ohtani, Shohei",660271,688107,,swinging_strike,6.0,L,L,2,1,2026,,823787,1,0,6.0,19.3
FC,Cutter,2026-05-23,88.3,"Ohtani, Shohei",660271,688107,,called_strike,4.0,L,L,2,0,2026,,823787,1,0,6.0,19.9
SI,Sinker,2026-05-23,91.2,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,1,0,2026,,823787,1,0,6.0,17.6
SI,Sinker,2026-05-23,91.0,"Ohtani, Shohei",660271,688107,,ball,12.0,L,L,0,0,2026,,823787,1,0,6.0,19.8
CH,Changeup,2026-05-22,84.4,"Ohtani, Shohei",660271,701656,strikeout,swinging_strike,8.0,L,R,1,2,2026,,823788,3,2,6.0,27.7
FF,4-Seam Fastball,2026-05-22,92.6,"Ohtani, Shohei",660271,701656,,swinging_strike,3.0,L,R,1,1,2026,,823788,3,2,6.0,31.0
FC,Cutter,2026-05-22,89.0,"Ohtani, Shohei",660271,701656,,ball,11.0,L,R,0,1,2026,,823788,3,2,6.0,33.0
FC,Cutter,2026-05-22,87.2,"Ohtani, Shohei",660271,701656,,foul,2.0,L,R,0,0,2026,,823788,3,2,6.0,30.1
CH,Changeup,2026-05-22,84.7,"Ohtani, Shohei",660271,701656,single,hit_into_play,4.0,L,R,2,2,2026,,823788,2,1,6.0,30.1
FF,4-Seam Fastball,2026-05-22,94.3,"Ohtani, Shohei",660271,701656,,foul,1.0,L,R,2,2,2026,,823788,2,1,6.0,27.5
FF,4-Seam Fastball,2026-05-22,94.0,"Ohtani, Shohei",660271,701656,,ball,11.0,L,R,1,2,2026,,823788,2,1,6.0,33.8
CH,Changeup,2026-05-22,83.7,"Ohtani, Shohei",660271,701656,,swinging_strike,5.0,L,R,1,1,2026,,823788,2,1,6.0,27.4
CH,Changeup,2026-05-22,85.4,"Ohtani, Shohei",660271,701656,,ball,14.0,L,R,0,1,2026,,823788,2,1,6.0,28.2
FF,4-Seam Fastball,2026-05-22,93.3,"Ohtani, Shohei",660271,701656,,swinging_strike,2.0,L,R,0,0,2026,,823788,2,1,6.0,31.0
FF,4-Seam Fastball,2026-05-22,95.3,"Ohtani, Shohei",660271,694477,field_out,hit_into_play,6.0,L,R,1,2,2026,,823788,1,4,3.0,33.6
FC,Cutter,2026-05-22,90.0,"Ohtani, Shohei",660271,694477,,foul,5.0,L,R,1,2,2026,,823788,1,4,3.0,27.9
FC,Cutter,2026-05-22,88.3,"Ohtani, Shohei",660271,694477,,swinging_strike,11.0,L,R,1,1,2026,,823788,1,4,3.0,30.0
FC,Cutter,2026-05-22,88.8,"Ohtani, Shohei",660271,694477,,ball,11.0,L,R,0,1,2026,,823788,1,4,3.0,30.8
SI,Sinker,2026-05-22,95.3,"Ohtani, Shohei",660271,694477,,foul,5.0,L,R,0,0,2026,,823788,1,4,3.0,36.6
CH,Changeup,2026-05-22,84.1,"Ohtani, Shohei",660271,701656,walk,ball,14.0,L,R,3,1,2026,,823788,1,0,6.0,35.8
FF,4-Seam Fastball,2026-05-22,93.8,"Ohtani, Shohei",660271,701656,,ball,13.0,L,R,2,1,2026,,823788,1,0,6.0,27.8
CH,Changeup,2026-05-22,84.2,"Ohtani, Shohei",660271,701656,,ball,14.0,L,R,1,1,2026,,823788,1,0,6.0,28.5
FF,4-Seam Fastball,2026-05-22,93.7,"Ohtani, Shohei",660271,701656,,swinging_strike,2.0,L,R,1,0,2026,,823788,1,0,6.0,35.8
SI,Sinker,2026-05-22,97.6,"Ohtani, Shohei",660271,676879,sac_fly,hit_into_play,2.0,L,L,1,0,2026,,823788,1,3,3.0,52.0
SI,Sinker,2026-05-22,97.8,"Ohtani, Shohei",660271,676879,,ball,11.0,L,L,0,0,2026,,823788,1,3,3.0,52.4
FF,4-Seam Fastball,2026-05-22,93.5,"Ohtani, Shohei",660271,701656,,ball,14.0,L,R,0,0,2026,,823788,1,0,6.0,29.4
FC,Cutter,2026-05-20,89.5,"Ohtani, Shohei",660271,681190,walk,ball,14.0,L,R,3,2,2026,,823299,3,2,5.0,35.5
FF,4-Seam Fastball,2026-05-20,94.6,"Ohtani, Shohei",660271,681190,,ball,11.0,L,R,2,2,2026,,823299,3,2,5.0,33.7
FF,4-Seam Fastball,2026-05-20,94.3,"Ohtani, Shohei",660271,681190,,ball,12.0,L,R,1,2,2026,,823299,3,2,5.0,32.7
SI,Sinker,2026-05-20,95.4,"Ohtani, Shohei",660271,681190,,called_strike,6.0,L,R,1,1,2026,,823299,3,2,5.0,33.7
CU,Curveball,2026-05-20,83.3,"Ohtani, Shohei",660271,681190,,foul,9.0,L,R,1,0,2026,,823299,3,2,5.0,34.2
CU,Curveball,2026-05-20,83.7,"Ohtani, Shohei",660271,681190,,ball,14.0,L,R,0,0,2026,,823299,3,2,5.0,37.8
CH,Changeup,2026-05-20,88.6,"Ohtani, Shohei",660271,681190,field_out,hit_into_play,4.0,L,R,3,2,2026,,823299,2,1,5.0,27.8
FF,4-Seam Fastball,2026-05-20,96.3,"Ohtani, Shohei",660271,681190,,ball,13.0,L,R,2,2,2026,,823299,2,1,5.0,33.2
FC,Cutter,2026-05-20,93.8,"Ohtani, Shohei",660271,681190,,ball,11.0,L,R,1,2,2026,,823299,2,1,5.0,34.9
CU,Curveball,2026-05-20,83.8,"Ohtani, Shohei",660271,681190,,foul,8.0,L,R,1,1,2026,,823299,2,1,5.0,36.2
FC,Cutter,2026-05-20,90.9,"Ohtani, Shohei",660271,681190,,called_strike,7.0,L,R,1,0,2026,,823299,2,1,5.0,33.3
FF,4-Seam Fastball,2026-05-20,95.3,"Ohtani, Shohei",660271,681190,,ball,13.0,L,R,0,0,2026,,823299,2,1,5.0,30.8
FC,Cutter,2026-05-20,88.9,"Ohtani, Shohei",660271,676760,strikeout,called_strike,4.0,L,R,3,2,2026,,823299,1,4,1.0,27.0
FF,4-Seam Fastball,2026-05-20,95.8,"Ohtani, Shohei",660271,676760,,ball,11.0,L,R,2,2,2026,,823299,1,4,1.0,29.7
CH,Changeup,2026-05-20,81.8,"Ohtani, Shohei",660271,676760,,ball,14.0,L,R,1,2,2026,,823299,1,4,1.0,21.8
FF,4-Seam Fastball,2026-05-20,94.1,"Ohtani, Shohei",660271,676760,,foul,2.0,L,R,1,1,2026,,823299,1,4,1.0,22.0
FC,Cutter,2026-05-20,87.3,"Ohtani, Shohei",660271,676760,,called_strike,4.0,L,R,1,0,2026,,823299,1,4,1.0,27.9
CH,Changeup,2026-05-20,82.6,"Ohtani, Shohei",660271,676760,,ball,11.0,L,R,0,0,2026,,823299,1,4,1.0,24.2
SL,Slider,2026-05-20,85.7,"Ohtani, Shohei",660271,673513,field_out,hit_into_play,7.0,L,L,1,1,2026,,823299,1,3,3.0,55.1
FF,4-Seam Fastball,2026-05-20,92.1,"Ohtani, Shohei",660271,673513,,called_strike,1.0,L,L,1,0,2026,,823299,1,3,3.0,55.4
SL,Slider,2026-05-20,85.1,"Ohtani, Shohei",660271,673513,,ball,13.0,L,L,0,0,2026,,823299,1,3,3.0,60.4
FF,4-Seam Fastball,2026-05-20,95.5,"Ohtani, Shohei",660271,681190,home_run,hit_into_play,3.0,L,R,0,0,2026,,823299,1,0,5.0,30.8
SL,Slider,2026-05-19,88.4,"Ohtani, Shohei",660271,656288,field_out,hit_into_play,8.0,L,R,0,0,2026,,823302,3,2,5.0,45.3
CH,Changeup,2026-05-19,89.7,"Ohtani, Shohei",660271,656288,walk,ball,11.0,L,R,3,1,2026,,823302,2,1,5.0,36.0
ST,Sweeper,2026-05-19,86.3,"Ohtani, Shohei",660271,656288,,ball,14.0,L,R,2,1,2026,,823302,2,1,5.0,34.9
CH,Changeup,2026-05-19,90.6,"Ohtani, Shohei",660271,656288,,ball,8.0,L,R,1,1,2026,,823302,2,1,5.0,40.6
FF,4-Seam Fastball,2026-05-19,94.6,"Ohtani, Shohei",660271,656288,,ball,12.0,L,R,0,1,2026,,823302,2,1,5.0,42.1
ST,Sweeper,2026-05-19,85.5,"Ohtani, Shohei",660271,656288,,called_strike,2.0,L,R,0,0,2026,,823302,2,1,5.0,36.6
SL,Slider,2026-05-19,89.2,"Ohtani, Shohei",660271,656288,double,hit_into_play,4.0,L,R,1,2,2026,,823302,1,0,5.0,41.6
SL,Slider,2026-05-19,87.4,"Ohtani, Shohei",660271,670970,double,hit_into_play,8.0,L,L,1,1,2026,,823302,1,3,3.0,37.1
CH,Changeup,2026-05-19,90.9,"Ohtani, Shohei",660271,656288,,ball,13.0,L,R,0,2,2026,,823302,1,0,5.0,35.3
SI,Sinker,2026-05-19,98.5,"Ohtani, Shohei",660271,670970,,ball,11.0,L,L,0,1,2026,,823302,1,3,3.0,37.8
CH,Changeup,2026-05-19,90.1,"Ohtani, Shohei",660271,656288,,called_strike,7.0,L,R,0,1,2026,,823302,1,0,5.0,34.3
FF,4-Seam Fastball,2026-05-19,95.4,"Ohtani, Shohei",660271,656288,,foul,2.0,L,R,0,0,2026,,823302,1,0,5.0,38.4
SL,Slider,2026-05-19,90.2,"Ohtani, Shohei",660271,670970,,foul,8.0,L,L,0,0,2026,,823302,1,3,3.0,37.5
CH,Changeup,2026-05-18,85.7,"Ohtani, Shohei",660271,650633,single,hit_into_play,13.0,L,R,0,0,2026,,823301,3,2,5.0,19.6
FF,4-Seam Fastball,2026-05-18,95.4,"Ohtani, Shohei",660271,650633,walk,ball,11.0,L,R,3,2,2026,,823301,2,1,5.0,33.9
SI,Sinker,2026-05-18,92.3,"Ohtani, Shohei",660271,650633,,ball,11.0,L,R,2,2,2026,,823301,2,1,5.0,20.9
FF,4-Seam Fastball,2026-05-18,95.1,"Ohtani, Shohei",660271,650633,,called_strike,4.0,L,R,2,1,2026,,823301,2,1,5.0,34.4
SL,Slider,2026-05-18,84.1,"Ohtani, Shohei",660271,650633,,ball,13.0,L,R,1,1,2026,,823301,2,1,5.0,26.4
SI,Sinker,2026-05-18,93.1,"Ohtani, Shohei",660271,650633,,ball,13.0,L,R,0,1,2026,,823301,2,1,5.0,17.7
ST,Sweeper,2026-05-18,81.8,"Ohtani, Shohei",660271,650633,,called_strike,8.0,L,R,0,0,2026,,823301,2,1,5.0,27.1
CH,Changeup,2026-05-18,88.7,"Ohtani, Shohei",660271,592094,single,hit_into_play,8.0,L,R,0,1,2026,,823301,1,3,2.0,29.8
CH,Changeup,2026-05-18,88.0,"Ohtani, Shohei",660271,592094,,swinging_strike,8.0,L,R,0,0,2026,,823301,1,3,2.0,27.3
SL,Slider,2026-05-18,85.0,"Ohtani, Shohei",660271,650633,field_out,hit_into_play,4.0,L,R,2,2,2026,,823301,1,0,5.0,23.7
CH,Changeup,2026-05-18,86.7,"Ohtani, Shohei",660271,650633,,ball,11.0,L,R,1,2,2026,,823301,1,0,5.0,15.4
CH,Changeup,2026-05-18,87.0,"Ohtani, Shohei",660271,650633,,foul,13.0,L,R,1,2,2026,,823301,1,0,5.0,15.4
CH,Changeup,2026-05-18,87.0,"Ohtani, Shohei",660271,650633,,swinging_strike,7.0,L,R,1,1,2026,,823301,1,0,5.0,19.4
FF,4-Seam Fastball,2026-05-18,94.5,"Ohtani, Shohei",660271,650633,,called_strike,4.0,L,R,1,0,2026,,823301,1,0,5.0,31.8
FF,4-Seam Fastball,2026-05-18,94.5,"Ohtani, Shohei",660271,650633,,ball,13.0,L,R,0,0,2026,,823301,1,0,5.0,29.7
CU,Curveball,2026-05-17,82.6,"Ohtani, Shohei",660271,680570,single,hit_into_play,6.0,L,R,0,0,2026,,824034,3,2,,37.3
CH,Changeup,2026-05-17,83.2,"Ohtani, Shohei",660271,680570,strikeout,called_strike,1.0,L,R,1,2,2026,,824034,2,1,,35.0
FF,4-Seam Fastball,2026-05-17,97.5,"Ohtani, Shohei",660271,680570,,foul,8.0,L,R,1,2,2026,,824034,2,1,,39.2
